Date,AAPL,BTC-USD,JNJ,SPY,XOM
2020-01-03,-0.009769496006420209,0.050171745960031294,-0.011645405884782306,-0.007600828376100911,-0.00807209006720405
2020-01-06,0.007936670308340747,0.05616562099224607,-0.0012482747479159685,0.003808098799633738,0.007648641458525636
2020-01-07,-0.004714386546893091,0.04952688932640552,0.006087855699107097,-0.0028159388460838675,-0.008217496102065793
2020-01-08,0.015958114562866912,-0.010321673202805576,-0.00013751479263694058,0.005315469577951087,-0.015195355298521795
2020-01-09,0.02101863565459189,-0.02516485111441786,0.002961883321667045,0.00675748438304869,0.007626721552256258
2020-01-10,0.0022584372825032056,0.0358370170573265,-0.00227225666850622,-0.002881769432068906,-0.008927769060178071
2020-01-13,0.021138878483332756,-0.0027417352722781674,0.004402359529779297,0.00685360341382487,0.009500726183832471
2020-01-14,-0.013594945694965263,0.0805965063783667,0.005611872889475202,-0.0015258168705945497,-0.008633050925699659
2020-01-15,-0.004294858060012629,-0.0023537488141357047,0.0033390798430406074,0.002257309783134721,-0.0015909830546988993
2020-01-16,0.01244888419028161,-0.009494746324859216,0.008061778821621067,0.008284269208739696,-0.003915503405112238
2020-01-17,0.011009998569569971,0.023255338715640103,0.00652395969626575,0.003107377348375973,-0.0037851700607723178
2020-01-21,-0.006799955378982762,-0.02072427811237755,0.0006703515468111077,-0.001959964914843446,-0.014397119262043744
2020-01-22,0.003562974798678829,-0.007461951294768086,-0.006856885479103369,0.00012092059486962261,-0.00578760822830515
2020-01-23,0.004804704994654858,-0.03211536772319544,0.0018868627862080962,0.0011459588879694819,-0.0062705163214728235
2020-01-24,-0.0028865149432625884,0.00461893300829455,-0.0014148284364423717,-0.008932941872298844,-0.0067623478967671615
2020-01-27,-0.029845996912981513,0.05352795690272583,0.0028950650778269285,-0.016158959835324633,-0.024112391536736697
2020-01-28,0.027896425175251576,0.04914065669354804,0.005029395928980757,0.010424620434036339,-0.001391343553063404
2020-01-29,0.020716338514142677,-0.004493658672814258,0.0069320026666775175,-0.0008264705445999938,-0.008387615268178751
2020-01-30,-0.0014503585861058764,0.020437036918080173,-0.0011962761310087972,0.0032398994835503487,0.010550926485509989
2020-01-31,-0.0453512942573664,-0.01680504867594127,-0.00995889696678677,-0.01832442722627164,-0.0420830599544167
2020-02-03,-0.0027502488236541413,-0.006115408162597332,0.008694302484496791,0.007400979969417776,-0.02263039560766598
2020-02-04,0.03248020496064356,-0.0121854536490776,0.009477792888966049,0.015126353912534755,-0.0125934292341511
2020-02-05,0.008121528699841847,0.04602834799275258,0.01564186442532545,0.011481664374221217,0.044995282630131736
2020-02-06,0.011628946905723945,0.012033084493942919,-0.002991490746409229,0.003359161690056332,-0.01364271440909716
2020-02-07,-0.013686032804214873,0.0067748353927720014,-0.010739451383956468,-0.0053439377183815955,-0.00664757045046076
2020-02-10,0.004738606904468457,0.0061740737967538204,-0.00019722111000679507,0.007437362197900786,-0.010617386076901133
2020-02-11,-0.006051691415659362,0.03505244674627077,0.0008555722679849274,0.0017318084084432769,0.009461408003180129
2020-02-12,0.023470268622807603,0.011475404940052,-0.005938789544133184,0.00642207816476673,0.012151435351543985
2020-02-13,-0.007146597112495584,-0.010873762642183454,-0.0066409947083247885,-0.001067206398231184,-0.005564910872563438
2020-02-14,0.0002461606650508179,0.009523015160699344,0.00026657492956272844,0.0016008267098571638,-0.0046059007838931704
2020-02-18,-0.018480039964295803,-0.016634702842213998,-0.0066160709398768395,-0.002580455164050888,-0.012777072436738476
2020-02-19,0.014378471562156304,-0.05144998404328957,-0.0013421408949680289,0.004769775297990451,0.0076526925914823
2020-02-20,-0.010311568752532805,-0.0025892656683303506,-0.003834146337154643,-0.00411655009780124,-0.007986877682167739
2020-02-21,-0.022895298361951307,0.008081532009711982,0.010459254310919841,-0.010351449744565075,-0.01226991618689112
2020-02-24,-0.04866540918197094,-0.0037510848528392524,-0.02082198173419705,-0.033727939769063374,-0.047978817900527715
2020-02-25,-0.03445911051277576,-0.03248723753845248,-0.008673257545821366,-0.03077103569634708,-0.03907872422178992
2020-02-26,0.01573884348532941,-0.057407687925487366,-0.006728272808375599,-0.003685175717024839,-0.02220053312961219
2020-02-27,-0.06760243501895848,-0.004092966388449268,-0.032251432434083266,-0.04595136751529098,-0.062064002929574834
2020-02-28,-0.0005854536757557557,-0.012836217768337236,-0.03392179023219955,-0.004209913802881023,0.03199957837089208
2020-03-02,0.08901849628170684,0.022485662721176816,0.04036976587215293,0.042394656285073475,0.046343447030751994
2020-03-03,-0.03227468775334358,-0.009274764811755473,-0.032149646450388605,-0.029050290832583578,-0.049068747791830174
2020-03-04,0.04534147071381849,-0.0037097436703969933,0.05655987446500123,0.04117357000403007,0.02159771092280958
2020-03-05,-0.03297499701066946,0.03628484201142127,-0.010297867082832304,-0.03380688831460427,-0.04506778833829708
2020-03-06,-0.01336917249126668,0.004811004368074786,0.00014080896670491528,-0.016669055692133422,-0.049498888455294994
2020-03-09,-0.08239491531650728,-0.14089765259142117,-0.040153348881230205,-0.08131259541923588,-0.13039106896199024
2020-03-10,0.0695457387727206,-0.0017576850801850666,0.03740361109850852,0.05045066333587928,0.036359309601919236
2020-03-11,-0.03534776377351985,0.00021498848832731012,-0.07200310202740236,-0.04997691061731249,-0.03349645121318692
2020-03-12,-0.10397763009371735,-0.46473017533977296,-0.04969695668754094,-0.10056890808343594,-0.12142244980702266
2020-03-13,0.1131571075649699,0.11268622219754491,0.06841330916703195,0.08202812836679042,0.024967895258748082
2020-03-16,-0.1377076223256954,-0.10393489512484624,-0.05479164678567818,-0.11588649014373882,-0.10006937030902567
2020-03-17,0.043030575675156064,0.04124552567019178,0.07177370168949639,0.05258516065443477,0.06509999568752607
2020-03-18,-0.024784600949889383,0.002448204386069575,-0.012005233071662402,-0.05195977230388412,-0.10563222378190053
2020-03-19,-0.007691429318217442,0.1671043242496126,-0.0603979417298097,0.002122471898186684,0.038790919760366575
2020-03-20,-0.06559030041903195,0.0012244500086869695,-0.05800611830542365,-0.044050468609382123,-0.05033069209548769
2020-03-23,-0.02147310954445732,0.0344917287128044,-0.07578386344449169,-0.02590055546255143,-0.04019847415316366
2020-03-24,0.09560597274671613,0.04844470857364082,0.06984432359814025,0.08673106115489271,0.11944170997796713
2020-03-25,-0.005524076486989183,-0.00801155993972081,0.001844333326455932,0.014859243940123895,0.05088437396807751
2020-03-26,0.05128539797591913,0.005281211361417012,0.058316071507808195,0.05674866747830241,0.040210210956834636
2020-03-27,-0.04228396971195372,-0.03741337669931112,-0.02731105612646183,-0.03023835329803484,-0.04936983026642362
2020-03-30,0.028138524596659862,-0.006195005493668829,0.07694000083976939,0.031959462757936645,0.014775502264116842
2020-03-31,-0.002042994377311304,0.001368107409615196,-0.01423510130986921,-0.015017423737202157,0.01245543822869708
