Date,AAPL,BTC-USD,JNJ,SPY,XOM
2020-04-02,0.9280247976976899,1.6092647619855476,0.7307011733791896,0.7972851029311151,0.9616604692319284
2020-04-03,0.9272453147019439,1.6082162995376137,0.73028106749583,0.7974169420447595,0.9628836983286682
2020-04-06,0.9564732930839496,1.6287312215921574,0.739364412871748,0.8224636504377081,0.965890629248414
2020-04-07,0.9524899073589984,1.627317532747062,0.7403684368127544,0.819419668237561,0.9658691999341658
2020-04-08,0.9545609888223899,1.622930878580976,0.7504904192509179,0.8269183459132419,0.9861799111824633
2020-04-09,0.9351089624334241,1.6229279853580307,0.7455896634912946,0.818946537285077,0.9725543803957089
2020-04-13,0.936925620727299,1.6316997985790327,0.7392412252050999,0.8191869625078275,0.9663014403920017
2020-04-14,0.9108223230302304,1.6293452269251336,0.7408889904671249,0.8137740186760225,0.9533931372254151
2020-04-15,0.9064541093962767,1.6304897067601904,0.7344458880399568,0.8119331682853713,0.9526535590354303
2020-04-16,0.8964169499856615,1.6462219901373747,0.7174890642794137,0.8017523057349976,0.9511934222403078
2020-04-17,0.8923216232002474,1.64119802858908,0.7177401630169509,0.8011151034948895,0.9952186996289757
2020-04-20,0.8934965751478098,1.6419710568392634,0.7178382080986372,0.8013023540647948,0.9947773650815197
2020-04-21,0.8651123285761426,1.5939876530580503,0.7082103679370977,0.7704459142001359,0.9209744682924894
2020-04-22,0.8444545562287752,1.5978959852590313,0.7030829472875122,0.7585819390236582,0.9184097903383849
2020-04-23,0.8382662891723063,1.603559814030548,0.6673743893164868,0.7441782519262516,0.9175583725539749
2020-04-24,0.7815454290938956,0.8046425243981302,0.647393506136661,0.6799025799824419,0.8407576494189631
2020-04-27,0.7102258525087071,0.750748341084694,0.621184583397387,0.6400296055743849,0.8387100300969115
2020-04-28,0.579988325074041,0.6678011708968576,0.5997158055170551,0.5338993983384921,0.7788062858888417
2020-04-29,0.5746364254547972,0.7307736620454989,0.5671041942045225,0.5190552348935304,0.7724222449687907
2020-04-30,0.569767725902844,0.7361110150000053,0.5654628535100972,0.492328759770549,0.699299045249367
2020-05-01,0.5720613629959898,0.5829660634025617,0.5343902496340628,0.5016585940139247,0.7365310916826083
2020-05-04,0.5311081094408636,0.5824241646248655,0.5001821442224691,0.47925040092455823,0.7210902872593965
2020-05-05,0.5238629020407342,0.578554456619062,0.4341411375488798,0.4688989720388091,0.7059438991963599
2020-05-06,0.4558158616009564,0.5704143366075665,0.3983601096433785,0.40730652949532103,0.632742891299758
2020-05-07,0.45447345909089737,0.5935224005079341,0.3992465656157619,0.40680085495647156,0.6190414052900856
2020-05-08,0.43783329954048117,0.5972927713359164,0.3685466235105234,0.3780928438789838,0.620401140310406
2020-05-11,0.4136456559455384,0.7219402030996496,0.35544718327796143,0.3643463017111516,0.6000439282811458
2020-05-12,0.41290799417556684,0.7214295440897239,0.2899577853669633,0.3618517476342371,0.6035276052051288
2020-05-13,0.41581171201886613,0.7305135846340056,0.2853558524095372,0.36316824120532115,0.6252444389373041
